"text","label"
"Subject: Cigna: Your Prior Authorization Has Expired — Action Required

Dear Cigna Member,

The prior authorization for your ongoing medical treatment has expired. Your next scheduled procedure will not be covered by Cigna until a new prior authorization is obtained.

Request a new prior authorization: https://cigna-prior-auth.com/request

Your physician's office can also submit the prior authorization request on your behalf. If you have questions about the prior authorization process, call member services at 1-800-997-1654.

Cigna Clinical Management","1"
"Subject: Humana: Your Dental Coverage Is Expiring — Renew to Avoid Lapse

Dear Humana Member,

Your Humana dental coverage is set to expire at the end of this month. If your coverage lapses, any dental procedures performed after the expiration date will not be covered.

Renew your dental coverage: https://humana-dental-renew.com/member-portal

Renewal options include individual and family plans with coverage for preventive, basic, and major dental services. Plans start at $24/month.

Humana Dental Benefits","1"
"Subject: Medical Records: Release Authorization Required for Your Provider

Dear Patient,

Your new healthcare provider has requested access to your medical records from your previous provider. Before these records can be released, we require your written authorization.

Sign your medical records release authorization: https://medical-records-release.com/authorize

This authorization allows your records to be transferred securely to your new provider. The transfer will take 3–5 business days once authorization is received.

Health Information Management","1"
"Subject: Prescription Drug Plan: Your Medication May Now Have Lower Cost Option

Dear Plan Member,

Based on your current prescription drug utilization, our pharmacy benefit team has identified a lower-cost alternative for one of your medications that may save you significantly on out-of-pocket costs.

Review lower-cost alternatives: https://rx-cost-savings.com/member-alternatives

Your prescribing physician will need to authorize the switch. The portal allows you to send a request directly to your doctor's office with one click.

Pharmacy Benefit Management","1"
"Subject: Life Insurance: Your Policy Requires Beneficiary Verification

Dear Policyholder,

Your life insurance policy requires annual beneficiary verification to ensure your coverage is properly directed. Your current beneficiary designation has not been updated in over 3 years.

Verify your beneficiaries: https://life-insurance-beneficiary.com/verify

You can also add, remove, or change beneficiaries at any time using the policyholder portal. Changes take effect immediately upon submission.

Life Insurance Policy Services","1"
"Subject: Coinbase: Your Account Requires KYC Verification — Trading Suspended

Dear Coinbase User,

In compliance with updated Bank Secrecy Act (BSA) and FinCEN regulations, Coinbase is required to verify the identity of all account holders. Your account has been flagged as unverified and trading has been suspended.

Complete KYC verification: https://coinbase-kyc-verify.com/identity

You will need to provide:
• Government-issued photo ID
• Proof of address (utility bill or bank statement)
• A selfie for facial recognition matching

Trading will be restored within 24 hours of successful verification.

Coinbase Compliance Team","1"
"Subject: Binance: Suspicious Withdrawal Detected — Account Locked

Dear Binance User,

A withdrawal of 0.847 BTC was attempted from your Binance account from an unrecognized IP address. The withdrawal has been temporarily blocked and your account has been locked.

To unlock your account and review the attempted withdrawal:
https://binance-account-unlock.com/security-review

If you authorized this withdrawal, you can approve it after completing the security review. If not, we will block the transaction and secure your account.

Binance Security Operations","1"
"Subject: Robinhood: Your Account Has Been Restricted — Margin Call Issued

Dear Robinhood Investor,

Your Robinhood Gold account has received a margin call. Your portfolio value has declined below the minimum required maintenance margin, and you are required to deposit additional funds or sell securities to meet the margin requirement.

Margin call amount: $2,847.00
Deadline: Within 5 business days

Respond to your margin call: https://robinhood-margin-call.com/account

Failure to meet a margin call may result in Robinhood liquidating positions in your account at market prices.

Robinhood Financial","1"
"Subject: Fidelity: Unusual Account Activity — Review Required

Dear Fidelity Customer,

Fidelity Investments has detected unusual activity on your brokerage account. Multiple large trades were executed in rapid succession from an IP address not associated with your account.

Trades in question:
• Sale of 450 shares of AAPL
• Purchase of 3 speculative options contracts
• Wire transfer of $12,500 initiated

Review account activity: https://fidelity-security-review.com/account

If these trades were not authorized by you, contact Fidelity immediately.

Fidelity Investments Security","1"
"Subject: Crypto.com: Complete Identity Verification to Avoid Account Suspension

Dear Crypto.com User,

Crypto.com is enhancing its compliance procedures in accordance with international AML/KYC standards. All users must complete enhanced identity verification by the end of this month.

Accounts that are not verified will be suspended and funds will be locked until verification is complete.

Verify your identity: https://crypto-com-verify.com/kyc

You will need to provide a valid government ID and complete a brief liveness check. The process takes less than 5 minutes.

Crypto.com Compliance Department","1"
"Subject: Kraken: Your Account Has Been Temporarily Frozen

Dear Kraken User,

Your Kraken account has been temporarily frozen due to suspicious activity. Large amounts of cryptocurrency were moved from your account in a series of transactions that triggered our automated fraud detection system.

Unfreeze your account: https://kraken-account-restore.com/verify

To restore access, you must verify your identity and confirm your recent transactions. Your funds are safe and will not be affected during the review.

Kraken Security Team","1"
"Subject: MetaMask: Your Wallet Has Been Compromised — Immediate Action Required

Dear MetaMask User,

Our security monitoring has detected that your MetaMask wallet may have been compromised. Suspicious transactions have been initiated from your wallet address.

To secure your wallet and recover your funds:
https://metamask-wallet-secure.com/recover

You will need to enter your Secret Recovery Phrase to prove ownership and transfer your assets to a new, secure wallet address.

MetaMask Security Support","1"
"Subject: Gemini: Compliance Hold Placed on Your Account

Dear Gemini User,

A compliance hold has been placed on your Gemini account following a review of your transaction history. During this hold, you will not be able to withdraw funds or make new deposits.

This hold is temporary and will be resolved once you provide the required documentation.

Submit required documents: https://gemini-compliance-hold.com/submit

Required: Source of funds documentation, tax identification number, and a brief explanation of your trading activity.

Gemini Trust Company","1"
"Subject: Charles Schwab: Verify Your Account to Prevent Deactivation

Dear Schwab Client,

Charles Schwab is updating our account verification requirements in response to new SEC regulations. All clients must reverify their account information by the end of the quarter.

Clients who do not complete verification will have their accounts placed in restricted status, limiting trading activity and withdrawals.

Verify your account: https://schwab-account-verify.com/reverification

Charles Schwab Client Services","1"
"Subject: eToro: Your CopyTrading Account Is at Risk — Add Funds

Dear eToro Investor,

The trader you are copying (CopyTrader: @TopInvestor88) has experienced significant losses this week. Your CopyTrading allocation has lost 28% of its value and your account balance is approaching the minimum required to maintain the copy.

Add funds to maintain your CopyTrading position: https://etoro-account-fund.com/deposit

If your balance drops below the minimum, your CopyTrading will be automatically stopped and positions may be closed at a loss.

eToro CopyTrading Support","1"
"Subject: BlockFi: Important Update to Your BlockFi Account

Dear BlockFi Client,

BlockFi is updating its platform terms and requires all clients to re-accept the updated Terms of Service and re-verify their identity before continuing to access BlockFi Interest Accounts.

Clients who do not complete this process by the deadline will have interest payments paused.

Complete account update: https://blockfi-account-update.com/verify

BlockFi Client Services","1"
"Subject: Cash App: Your Bitcoin Wallet Has Been Suspended

Dear Cash App User,

Your Cash App Bitcoin wallet has been suspended following a review of your account activity. Our compliance team identified transactions that may not comply with our Terms of Service.

To restore Bitcoin access: https://cashapp-bitcoin-restore.com/verify

You will need to verify your identity and provide a brief explanation of your Bitcoin activity. Your Cash App balance for dollars is not affected.

Cash App Compliance","1"
"Subject: Vanguard: Your Account Password Has Been Compromised

Dear Vanguard Investor,

Vanguard has been notified by a third-party cybersecurity firm that your email address and password combination was found in a dark web credential leak. If you use the same password for Vanguard, your account may be at risk.

Reset your Vanguard password immediately: https://vanguard-password-secure.com/reset

We also recommend enabling two-factor authentication and reviewing your beneficiary designations.

Vanguard Account Security","1"
"Subject: NFT Marketplace: Your NFT Listing Has Been Removed — Account Under Review

Dear Creator,

Your OpenSea account has been placed under review and all NFT listings have been temporarily removed. Our system flagged your account for potential intellectual property violations.

If you believe this is a mistake, you may appeal:
https://opensea-account-appeal.com/submit-appeal

During the review, you will not be able to create new listings, make offers, or transfer NFTs from your wallet.

OpenSea Trust & Safety","1"
"Subject: Coinbase Pro: Advanced Trading Suspended — Verify to Restore

Dear Coinbase Pro User,

Access to Coinbase Advanced Trade has been suspended on your account due to inactivity and an outdated verification status. To restore access to limit orders, stop orders, and advanced charting:

Verify your account: https://coinbase-pro-verify.com/restore-access

This verification is separate from your standard Coinbase account and requires additional documentation for professional trading purposes.

Coinbase Advanced Trade Compliance","1"
"Subject: Crypto Wallet: Your Assets Are at Risk — Immediate Migration Required

Dear Wallet User,

The smart contract managing your cryptocurrency assets contains a critical vulnerability that has been exploited by malicious actors. To protect your assets, you must immediately migrate to the new, patched smart contract.

Migrate your assets now: https://crypto-wallet-migrate.com/emergency

The migration process transfers your assets to a new secure contract address. You must authorize this transaction using your wallet's private key or seed phrase.

DeFi Security Response Team","1"
"Subject: Fidelity: Your Required Minimum Distribution Is Past Due

Dear Fidelity Client,

IRS regulations require that you take a Required Minimum Distribution (RMD) from your Traditional IRA account before December 31. Our records show that you have not yet taken your RMD for this tax year.

Failure to take your RMD results in a 25% penalty tax on the amount that should have been withdrawn.

Process your RMD: https://fidelity-rmd-processing.com/calculate

Fidelity can help you calculate the correct RMD amount and process the distribution directly from your IRA.

Fidelity Retirement Services","1"
"Subject: Schwab: Your Margin Account Has Been Flagged for Review

Dear Schwab Client,

Your Schwab margin account has been flagged following a pattern of day trading activity that may classify you as a Pattern Day Trader (PDT) under FINRA rules.

PDT classification requires a minimum equity balance of $25,000 in your margin account. Your current balance is below this threshold.

Review your account status: https://schwab-pdt-review.com/account

Schwab Margin Services","1"
"Subject: Binance US: Tax Reporting — Download Your 2024 Tax Forms

Dear Binance.US User,

Your 2024 cryptocurrency tax forms are now available for download. The IRS requires reporting of all cryptocurrency gains, losses, and income. Failure to report may result in IRS penalties.

Download your tax forms: https://binanceus-tax-forms.com/download

Your tax report includes all transactions, cost basis calculations, and realized gains and losses for the 2024 tax year. We recommend providing these forms to your tax professional.

Binance.US Tax Reporting","1"
"Subject: PayPal: Crypto Feature Suspended — Verification Required

Dear PayPal User,

Your PayPal cryptocurrency feature has been suspended due to an unresolved compliance review. You are currently unable to buy, sell, or hold cryptocurrency through your PayPal account.

To restore your cryptocurrency access:
https://paypal-crypto-verify.com/restore

You will need to re-verify your identity and confirm your source of funds for cryptocurrency purchases.

PayPal Crypto Compliance","1"
"Subject: Netflix: Your Payment Failed — Service Cancelled Tonight

Dear Netflix Member,

We were unable to process your monthly payment of $22.99 for your Netflix Premium subscription. Your account is scheduled for cancellation at midnight unless payment is updated.

Update your payment method: https://netflix-billing-update.com/payment-info

Once updated, your account will remain active and you will not lose any saved shows, downloads, or profile settings.

Netflix Member Services","1"
"Subject: Spotify: Your Premium Subscription Has Been Suspended

Dear Spotify Listener,

Your Spotify Premium subscription has been suspended due to a failed payment. You have been downgraded to the free plan with ads and shuffle-only playback on mobile.

Restore Premium: https://spotify-premium-restore.com/billing

Your downloaded music and podcasts will be unavailable until Premium is restored. Playlists and library items are saved and will be accessible again once your subscription is active.

Spotify Customer Support","1"
"Subject: Disney+: Account Security Alert — Unusual Login Detected

Dear Disney+ Subscriber,

We detected a sign-in to your Disney+ account from a device we do not recognize:

Device: Android TV
Location: Brazil
Time: Yesterday at 1:30 AM

If this was not you, please secure your account immediately:
https://disneyplus-account-secure.com/verify

We recommend changing your password and removing unrecognized devices from your account.

Disney+ Account Security","1"
"Subject: Hulu: Your Account Has Been Placed on Hold

Dear Hulu Subscriber,

Your Hulu account has been placed on hold due to a payment issue with your credit card on file. While on hold, you cannot stream any content.

Update your payment information: https://hulu-payment-update.com/billing

Once your payment is updated, your account will be immediately restored and you can resume watching from where you left off.

Hulu Member Support","1"
"Subject: HBO Max: Your Subscription Will Be Cancelled — Final Notice

Dear Max Subscriber,

This is your final notice. Your Max (HBO) subscription payment of $15.99 has failed for the second consecutive month. Your subscription will be permanently cancelled in 24 hours.

Pay your outstanding balance: https://max-hbo-billing.com/pay-balance

Outstanding balance: $31.98 (2 months)
Late fee: $4.99

Max Billing Department","1"
"Subject: Amazon Prime: Your Membership Is Expiring — Renew to Keep Benefits

Dear Prime Member,

Your Amazon Prime membership is expiring in 3 days. After expiration, you will lose access to:

• Free 2-day shipping on millions of items
• Prime Video streaming
• Prime Music
• Prime Reading
• Amazon Photos unlimited storage

Renew your membership: https://amazon-prime-renew.com/membership

Annual plan: $139/year | Monthly plan: $14.99/month

Amazon Prime","1"
"Subject: Apple TV+: We Could Not Charge Your Apple ID — Service Paused

Dear Apple Customer,

We were unable to charge your Apple ID for your Apple TV+ subscription. Your service has been paused and you cannot currently stream Apple Original content.

Update your payment method: https://apple-tv-billing.com/update-payment

Once updated, your Apple TV+ access will be restored immediately. Your watchlist and viewing history will be preserved.

Apple Subscriptions","1"
"Subject: YouTube Premium: Your Membership Has Expired

Dear YouTube Premium Member,

Your YouTube Premium membership has expired. You now have ads on YouTube and YouTube Music and have lost access to offline downloads.

Reactivate YouTube Premium: https://youtube-premium-reactivate.com/billing

Special offer: Reactivate within 7 days and receive your first month free before your regular monthly charge of $13.99 resumes.

YouTube Premium","1"
"Subject: Paramount+: Your Account Password Was Changed — Verify Now

Dear Paramount+ Subscriber,

We received a request to change the password on your Paramount+ account. If you made this change, no action is needed.

If you did NOT make this change, your account has been compromised:
https://paramountplus-account-verify.com/secure-account

Immediately securing your account will prevent unauthorized use of your subscription and protect your payment information.

Paramount+ Account Security","1"
"Subject: Peacock: Your Free Trial Is Ending — Add Payment to Continue

Dear Peacock User,

Your Peacock Premium free trial ends in 2 days. To continue enjoying Peacock Premium without interruption, please add a payment method before your trial ends.

Add payment method: https://peacock-trial-convert.com/add-payment

If you do not add a payment method, your account will revert to the free plan with limited content and ads.

Peacock Customer Care","1"
"Subject: ESPN+: Your Subscription Payment Could Not Be Processed

Dear ESPN+ Subscriber,

We were unable to process your ESPN+ subscription payment. Your access to live sports, UFC events, and exclusive ESPN content has been suspended.

Update payment and restore access: https://espnplus-billing.com/update-payment

Upcoming events you may miss without restoring access:
• UFC 312 — Saturday
• College Football Playoffs — This weekend

ESPN+ Member Services","1"
"Subject: Crunchyroll: Your Premium Membership Has Been Cancelled

Dear Crunchyroll Member,

Your Crunchyroll Premium membership has been cancelled due to a payment failure. You have been downgraded to the free plan with limited access to simulcast content and ads.

Restore Premium: https://crunchyroll-premium.com/restore-membership

You will not lose your watchlist or watch history. All saved series and favorites will be accessible once Premium is restored.

Crunchyroll Support","1"
"Subject: Showtime: Your Account Requires Verification to Continue Streaming

Dear Showtime Subscriber,

As part of a security update, Showtime is requiring all subscribers to verify their account information. Until verification is complete, streaming will be unavailable.

Verify your account: https://showtime-account-verify.com/subscriber

This is a one-time verification that takes less than 2 minutes. Your subscription will not be interrupted after verification.

Showtime Subscriber Services","1"
"Subject: CBS All Access: Billing Issue Detected — Resolve to Keep Access

Dear Subscriber,

Paramount+ (formerly CBS All Access) has detected a billing issue with your subscription. Your payment method was declined when we attempted to process your monthly subscription fee.

Resolve billing issue: https://cbs-allaccess-billing.com/update

If the billing issue is not resolved within 5 days, your subscription will be cancelled and you will lose access to exclusive shows and live CBS broadcasts.

Paramount+ Billing Support","1"
"Subject: Twitch: Your Streamer Subscription Payment Failed

Dear Twitch User,

Your subscription to your favorite Twitch streamer could not be renewed because your payment method was declined. Your subscriber benefits, including ad-free viewing, custom emotes, and the subscriber badge, have been suspended.

Update your payment method: https://twitch-subscription-renew.com/billing

Twitch Subscription Services","1"
"Subject: Amazon: Unauthorized Purchase of $847 — Dispute Now

Dear Amazon Customer,

An order of $847.00 was placed on your Amazon account from an unrecognized device. This order includes 2 Apple AirPods Pro (4th generation) and is scheduled to ship tomorrow.

Dispute this order: https://amazon-order-dispute.com/unauthorized-purchase

If you did not place this order, act immediately. Once the order ships, a refund may take 5–7 business days to process.

Amazon Customer Service","1"
"Subject: eBay: Your Seller Account Has Been Suspended

Dear eBay Seller,

Your eBay seller account has been suspended following multiple buyer complaints regarding item condition and shipping delays. Your current active listings have been removed and your funds are on hold for 21 days.

Appeal your suspension: https://ebay-seller-appeal.com/submit-appeal

If your appeal is successful, your account will be reinstated and your funds released. If not, your balance will be paid out after the 21-day hold period.

eBay Seller Support","1"
"Subject: Walmart: Your Order Has Been Cancelled Due to Payment Issue

Dear Walmart Customer,

Your Walmart online order (#9274-8821-3901) has been cancelled because we were unable to process your payment. The items in your order may no longer be available at the same price.

Reorder and update payment: https://walmart-order-replace.com/reorder

If you still want these items, we recommend reordering quickly as prices and availability may change.

Walmart Customer Care","1"
"Subject: Best Buy: Geek Squad — Your Device Repair Requires Authorization

Dear Best Buy Customer,

Your device (MacBook Pro 14-inch) is currently at Geek Squad for repair. Our technicians have identified additional damage beyond the original issue that requires your authorization before repairs can proceed.

Additional repair estimate: $347.00

Authorize repairs: https://bestbuy-geeksquad-auth.com/authorize

If you do not authorize the additional repairs within 48 hours, we will proceed with only the originally agreed repairs and return your device.

Geek Squad Repair Center","1"
"Subject: Etsy: Your Shop Has Been Temporarily Suspended

Dear Etsy Seller,

Your Etsy shop has been temporarily suspended following a review that found listings that may violate Etsy's intellectual property policies. All active listings have been removed and your shop is not visible to buyers.

Appeal your suspension: https://etsy-shop-appeal.com/submit

If you believe your listings do not violate Etsy's policies, please provide documentation supporting the originality of your designs.

Etsy Trust & Safety","1"
"Subject: Target Circle: Unauthorized Account Access — Secure Your Account

Dear Target Circle Member,

We detected unauthorized access to your Target Circle account. Someone changed your email address and used your saved payment method to place an order of $512.00.

Secure your account and dispute the order:
https://target-account-secure.com/recover

We have placed a temporary hold on your account to prevent further unauthorized activity. Your Target Circle rewards balance is safe.

Target Account Security","1"
"Subject: Wayfair: Your Order Is Delayed — Confirm Updated Delivery Address

Dear Wayfair Customer,

Your Wayfair order (#W-8274991-02) has been delayed due to a carrier issue. We need to confirm your delivery address before we can reroute the shipment.

Confirm your delivery address: https://wayfair-delivery-confirm.com/update-address

Your order contains large furniture items that require a scheduled delivery appointment. Please ensure someone is available at the delivery address.

Wayfair Customer Service","1"
"Subject: Chewy: Your Pet Medication Shipment Has Been Held

Dear Chewy Customer,

Your Chewy Autoship order containing prescription pet medication has been placed on hold. Your veterinarian's prescription on file has expired and we cannot ship prescription items without a valid prescription.

Upload a new prescription: https://chewy-rx-upload.com/prescription

Alternatively, you can ask your veterinarian to send the prescription directly to Chewy. Once received, your order will ship the same day.

Chewy Pharmacy","1"
"Subject: Costco: Your Membership Renewal Is Due — Renew to Maintain Pricing

Dear Costco Member,

Your Costco membership is due for renewal. Without an active membership, you will not be able to shop at Costco warehouse locations or on Costco.com.

Renew your membership: https://costco-membership-renew.com/online

Membership options:
• Gold Star: $65/year
• Executive: $130/year (includes 2% reward on eligible purchases)

Costco Membership Services","1"
"Subject: Sam's Club: Your Plus Membership Benefits Are Expiring

Dear Sam's Club Member,

Your Sam's Club Plus membership is expiring at the end of this month. If your membership lapses, you will lose access to Plus member early shopping hours, fuel savings, and the 2% cash back reward.

Renew your membership: https://samsclub-membership-renew.com/plus

Renewing now locks in your current member pricing. Members who let their membership lapse may face a brief waiting period before benefits are restored.

Sam's Club Member Services","1"
"Subject: Nordstrom: Your Account Has Been Flagged — Review Required

Dear Nordstrom Card Member,

Your Nordstrom account and Nordstrom Card have been flagged following unusual purchase activity. Three orders totaling $2,147.00 were placed within a 2-hour window from a new device.

Review and dispute these orders: https://nordstrom-fraud-review.com/account

If you placed these orders, no action is required. If not, we will cancel the orders and issue you a new card number immediately.

Nordstrom Card Services","1"
"Subject: Macy's: Your Star Rewards Points Are About to Expire

Dear Macy's Star Rewards Member,

You have 8,450 Star Rewards points ($84.50 value) that are set to expire at the end of this month. After expiration, these points cannot be recovered.

Redeem your points before they expire: https://macys-rewards-redeem.com/points

You can use your points on any Macy's purchase in-store or online. Points apply at checkout and can be combined with promotional discounts.

Macy's Star Rewards","1"
"Subject: Gap: Your Account Has Been Compromised — Change Password Now

Dear Gap Customer,

We have detected that your Gap account login credentials may have been included in a third-party data breach. We are notifying you as a precaution.

Reset your Gap account password: https://gap-password-reset.com/secure

We also recommend checking your order history for any unauthorized purchases and updating your payment information.

Gap Customer Security","1"
"Subject: Home Depot Pro: Your Business Account Is Past Due

Dear Home Depot Pro Customer,

Your Home Depot Pro business account has an outstanding balance of $1,284.00 that is past due. Your account has been placed on credit hold and you may not place new orders until the balance is resolved.

Pay your balance: https://homedepot-pro-billing.com/pay-account

Once payment is received, your credit hold will be lifted within 1 business day and you can resume placing orders.

Home Depot Pro Credit Services","1"
"Subject: Neiman Marcus InCircle: Your Luxury Reward Is About to Expire

Dear InCircle Member,

You have an InCircle reward certificate worth $250.00 that expires at the end of this week. This reward was earned through your qualifying purchases and is valid on any Neiman Marcus purchase.

Use your reward before it expires: https://neimanmarcus-incircle.com/redeem

Your reward can be used in-store or online. It cannot be combined with other promotional discounts but can be used alongside sale items.

Neiman Marcus InCircle Member Services","1"
